observation_id,brand,brand_network,source_id,entity_type,turnover_band,service_code,service_name,service_level,complexity_tier,price_gbp_monthly_ex_vat,pricing_model,scope_notes,data_quality,url,captured_date,region
HGT011,Heights Accountancy,independent,SRC050,partnership,100-149k,COMP_ACCOUNTS,Partnership Full Service,comprehensive,standard,317,modelA,Annual £3800+ converted to monthly upper range; includes partnership accounts tax returns for partners VAT administration bookkeeping support,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT012,Heights Accountancy,independent,SRC050,ltd,0-49k,PROPERTY_SPV,Property Business/SPV Service,entry,simple,54,modelA,Annual £650-£5100+ converted to monthly lower range; includes rental accounts Corporation Tax filings capital gains tax returns specialist property tax guidance,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT013,Heights Accountancy,independent,SRC050,ltd,50-99k,PROPERTY_SPV,Property Business/SPV Service,standard,simple,240,modelA,Annual £650-£5100+ converted to monthly mid-range; includes rental accounts Corporation Tax filings capital gains tax returns specialist property tax guidance,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT014,Heights Accountancy,independent,SRC050,ltd,100-149k,PROPERTY_SPV,Property Business/SPV Service,comprehensive,complex,425,modelA,Annual £5100+ converted to monthly upper range; includes rental accounts Corporation Tax filings capital gains tax returns specialist property tax guidance,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT015,Heights Accountancy,independent,SRC050,ltd,0-49k,BOOK_BASIC,Bookkeeping Service,entry,simple,30,modelA,Monthly bookkeeping service £30-£350+/month lower range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT016,Heights Accountancy,independent,SRC050,ltd,50-99k,BOOK_STANDARD,Bookkeeping Service,standard,simple,190,modelA,Monthly bookkeeping service £30-£350+/month mid-range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT017,Heights Accountancy,independent,SRC050,ltd,100-149k,BOOK_STANDARD,Bookkeeping Service,comprehensive,standard,350,modelA,Monthly bookkeeping service £30-£350+/month upper range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT018,Heights Accountancy,independent,SRC050,ltd,0-49k,PAYROLL_BASE,Payroll Service,per_payslip,simple,8,modelA,£8-£30 per payslip monthly lower range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT019,Heights Accountancy,independent,SRC050,ltd,50-99k,PAYROLL_BASE,Payroll Service,per_payslip,simple,19,modelA,£8-£30 per payslip monthly mid-range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT020,Heights Accountancy,independent,SRC050,ltd,100-149k,PAYROLL_BASE,Payroll Service,per_payslip,standard,30,modelA,£8-£30 per payslip monthly upper range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT021,Heights Accountancy,independent,SRC050,ltd,0-49k,VAT_QTR,VAT Returns,quarterly,simple,50,modelA,£150-£300 per quarter converted to monthly lower range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT022,Heights Accountancy,independent,SRC050,ltd,50-99k,VAT_QTR,VAT Returns,quarterly,simple,75,modelA,£150-£300 per quarter converted to monthly mid-range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT023,Heights Accountancy,independent,SRC050,ltd,100-149k,VAT_QTR,VAT Returns,quarterly,standard,100,modelA,£150-£300 per quarter converted to monthly upper range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT024,Heights Accountancy,independent,SRC050,ltd,100-149k,MGMT_ACCTS,Management Accounts,standard,standard,250,modelA,£250-£500/month management accounts lower range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT025,Heights Accountancy,independent,SRC050,ltd,150-199k,MGMT_ACCTS,Management Accounts,comprehensive,standard,375,modelA,£250-£500/month management accounts mid-range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
HGT026,Heights Accountancy,independent,SRC050,ltd,200-249k,MGMT_ACCTS,Management Accounts,premium,complex,500,modelA,£250-£500/month management accounts upper range,C,https://heightsaccountancy.co.uk/2025/10/06/how-much-does-an-accountant-cost-uk-2025/,2025-01-05,England
