observation_id,brand,brand_network,source_id,entity_type,turnover_band,service_code,service_name,service_level,complexity_tier,price_gbp_monthly_ex_vat,pricing_model,scope_notes,data_quality,url,captured_date,region
RJA021,RJ Accountancy Limited,independent,SRC011,sole_trader,50-99k,COMP_SATR,Sole Trader Accounts,n/a,simple,30,modelA,Normalized from £305/year - Annual accounts preparation,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA022,RJ Accountancy Limited,independent,SRC011,sole_trader,100-149k,COMP_SATR,Sole Trader Accounts,n/a,simple,30,modelA,Normalized from £355/year - Annual accounts preparation,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA023,RJ Accountancy Limited,independent,SRC011,sole_trader,100-149k,COMP_SATR,Sole Trader Accounts,n/a,simple,35,modelA,Normalized from £400/year - Annual accounts preparation,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA024,RJ Accountancy Limited,independent,SRC011,sole_trader,100-149k,COMP_SATR,Sole Trader Accounts,n/a,simple,40,modelA,Normalized from £455/year - Annual accounts preparation,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA025,RJ Accountancy Limited,independent,SRC011,sole_trader,150-199k,COMP_SATR,Sole Trader Accounts,n/a,simple,40,modelA,Normalized from £505/year - Annual accounts preparation,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA026,RJ Accountancy Limited,independent,SRC011,partnership,100-149k,COMP_PARTNERSHIP,Partnership Return,n/a,simple,15,modelA,Normalized from £155/year - Partnership tax return filing,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA027,RJ Accountancy Limited,independent,SRC011,ltd,50-99k,VAT_QTR,VAT Returns,n/a,simple,10,per-filing,VAT return filing for turnover 0-100k,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA028,RJ Accountancy Limited,independent,SRC011,ltd,100-149k,VAT_QTR,VAT Returns,n/a,simple,15,per-filing,VAT return filing for turnover 100k-200k,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA029,RJ Accountancy Limited,independent,SRC011,ltd,200-249k,VAT_QTR,VAT Returns,n/a,standard,20,per-filing,VAT return filing for turnover 200k-400k,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA030,RJ Accountancy Limited,independent,SRC011,sole_trader,100-149k,PROPERTY_RENTAL,Rental Property Income,n/a,simple,5,modelA,Normalized from £35/year - Annual accounts preparation per rental property,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
RJA031,RJ Accountancy Limited,independent,SRC011,ltd,100-149k,PAYROLL_ANNUAL,PAYE Services,n/a,simple,10,modelA,Normalized from £115/year - Annual PAYE administration per employee,A,https://rjaccountancy.co.uk/fees/,2025-01-05,England
