observation_id,brand,brand_network,source_id,entity_type,turnover_band,service_code,service_name,service_level,complexity_tier,price_gbp_monthly_ex_vat,pricing_model,scope_notes,data_quality,url,captured_date,region
OBS0020,1st Formations Accountants,independent,SRC003,ltd,100-149k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,110,modelA,Normalized from £1320/year,A,https://www.1stformations.co.uk/accountancy-services/pricing/,2025-01-05,London
OBS0021,InniAccounts,independent,SRC004,ltd,100-149k,BOOK_FULL,Bookkeeping Full,full,standard,145,modelA,Contractor-focused full service,A,https://www.inniaccounts.co.uk/pricing/,2025-01-05,London
OBS0022,InniAccounts,independent,SRC004,ltd,100-149k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,95,modelA,Normalized from £1140/year,A,https://www.inniaccounts.co.uk/pricing/,2025-01-05,London
OBS0023,InniAccounts,independent,SRC004,ltd,100-149k,COMP_CT,Corporation Tax Return,n/a,standard,30,modelA,Included with accounts,A,https://www.inniaccounts.co.uk/pricing/,2025-01-05,London
OBS0024,InniAccounts,independent,SRC004,sole_trader,50-99k,COMP_SATR,Self Assessment Tax Return,n/a,standard,50,modelA,Normalized from £600/year,A,https://www.inniaccounts.co.uk/pricing/,2025-01-05,London
OBS0025,Anna Money,independent,SRC005,ltd,50-99k,BOOK_BASIC,Bookkeeping Basic,basic,simple,70,modelA,Basic tier with bank feeds,A,https://anna.money/pricing/,2025-01-05,London
OBS0026,Anna Money,independent,SRC005,ltd,100-149k,BOOK_FULL,Bookkeeping Full,full,standard,135,modelA,Premium tier with full bookkeeping,A,https://anna.money/pricing/,2025-01-05,London
OBS0027,TaxAssist Accountants,TaxAssist Network,SRC006,sole_trader,0-49k,COMP_SATR,Self Assessment Tax Return,n/a,simple,30,modelA,Normalized from £360/year,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,London
OBS0028,TaxAssist Accountants,TaxAssist Network,SRC006,sole_trader,50-99k,COMP_SATR,Self Assessment Tax Return,n/a,standard,40,modelA,Normalized from £480/year,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,London
OBS0029,TaxAssist Accountants,TaxAssist Network,SRC006,partnership,50-99k,COMP_ACCOUNTS,Partnership Accounts,n/a,standard,85,modelA,Normalized from £1020/year,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0030,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,50-99k,COMP_ACCOUNTS,Annual Accounts,n/a,simple,80,modelA,Normalized from £960/year,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0031,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,105,modelA,Normalized from £1260/year,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0032,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,50-99k,BOOK_BASIC,Bookkeeping Basic,basic,simple,70,modelA,Bank reconciliation and cash coding,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0033,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,BOOK_FULL,Bookkeeping Full,full,standard,150,modelA,Full bookkeeping service,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0034,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,VAT_QTR,VAT Return Quarterly,n/a,standard,45,modelA,Quarterly VAT return,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0035,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,PAYROLL_RUN,Payroll Processing,n/a,standard,30,modelA,Per payroll run,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0036,GoForma,GoForma Network,SRC007,sole_trader,0-49k,COMP_SATR,Self Assessment Tax Return,n/a,simple,35,modelA,Normalized from £420/year,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0037,GoForma,GoForma Network,SRC007,ltd,50-99k,COMP_ACCOUNTS,Annual Accounts,n/a,simple,75,modelA,Normalized from £900/year,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0038,GoForma,GoForma Network,SRC007,ltd,100-149k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,100,modelA,Normalized from £1200/year,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0039,GoForma,GoForma Network,SRC007,ltd,100-149k,BOOK_BASIC,Bookkeeping Basic,basic,standard,85,modelA,Basic bookkeeping package,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0040,GoForma,GoForma Network,SRC007,ltd,100-149k,BOOK_FULL,Bookkeeping Full,full,standard,160,modelA,Full bookkeeping package,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0041,Penneys Accountancy,independent,SRC008,ltd,100-149k,BOOK_FULL,Bookkeeping Full,full,standard,140,modelA,Full bookkeeping service,A,https://penneysaccountancy.co.uk/pricing/,2025-01-05,Birmingham
OBS0042,Penneys Accountancy,independent,SRC008,ltd,100-149k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,115,modelA,Normalized from £1380/year,A,https://penneysaccountancy.co.uk/pricing/,2025-01-05,Birmingham
OBS0043,Penneys Accountancy,independent,SRC008,sole_trader,50-99k,COMP_SATR,Self Assessment Tax Return,n/a,standard,45,modelA,Normalized from £540/year,A,https://penneysaccountancy.co.uk/pricing/,2025-01-05,Birmingham
OBS0044,1st Cloud Accountants,independent,SRC009,ltd,50-99k,BOOK_BASIC,Bookkeeping Basic,basic,simple,75,modelA,Cloud-based basic bookkeeping,A,https://www.1stcloudaccountants.co.uk/pricing/,2025-01-05,London
OBS0045,1st Cloud Accountants,independent,SRC009,ltd,100-149k,BOOK_FULL,Bookkeeping Full,full,standard,145,modelA,Cloud-based full bookkeeping,A,https://www.1stcloudaccountants.co.uk/pricing/,2025-01-05,London
OBS0046,1st Cloud Accountants,independent,SRC009,ltd,100-149k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,105,modelA,Normalized from £1260/year,A,https://www.1stcloudaccountants.co.uk/pricing/,2025-01-05,London
OBS0047,The Accountancy Cloud,independent,SRC010,ltd,100-149k,BOOK_FULL,Bookkeeping Full,full,standard,150,modelA,Full digital bookkeeping,A,https://theaccountancycloud.co.uk/pricing/,2025-01-05,London
OBS0048,The Accountancy Cloud,independent,SRC010,ltd,100-149k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,110,modelA,Normalized from £1320/year,A,https://theaccountancycloud.co.uk/pricing/,2025-01-05,London
OBS0049,DNS Accountants,independent,SRC001,ltd,200-249k,BOOK_FULL,Bookkeeping Full,full,complex,245,modelA,Full bookkeeping with complex transactions,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0050,DNS Accountants,independent,SRC001,ltd,200-249k,COMP_ACCOUNTS,Annual Accounts,n/a,complex,150,modelA,Normalized from £1800/year,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0051,Crunch,independent,SRC002,ltd,200-249k,BOOK_FULL,Bookkeeping Full,full,complex,230,modelA,Full service for larger businesses,A,https://www.crunch.co.uk/pricing/,2025-01-05,London
OBS0052,DNS Accountants,independent,SRC001,llp,100-149k,COMP_ACCOUNTS,LLP Accounts,n/a,standard,135,modelA,Normalized from £1620/year,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0053,DNS Accountants,independent,SRC001,cic,100-149k,COMP_ACCOUNTS,CIC Accounts,n/a,standard,145,modelA,Normalized from £1740/year,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0054,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,PAYROLL_PENSION,Payroll Pension Admin,n/a,standard,20,modelA,Auto-enrolment pension admin,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0055,DNS Accountants,independent,SRC001,ltd,100-149k,ADMIN_VAT_REG,VAT Registration,n/a,n/a,125,fixed,One-off registration fee,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0056,DNS Accountants,independent,SRC001,ltd,0-49k,ADMIN_COMP_FORM,Company Formation,n/a,n/a,100,fixed,One-off company formation,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0057,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,ADMIN_CONF_STMT,Confirmation Statement,n/a,n/a,50,fixed,Annual confirmation statement,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0058,DNS Accountants,independent,SRC001,ltd,100-149k,ADMIN_KYC,KYC Verification,n/a,n/a,30,fixed,One-off KYC check,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0059,DNS Accountants,independent,SRC001,ltd,100-149k,TAX_PLAN_BASIC,Basic Tax Planning,n/a,n/a,85,modelA,Annual tax planning review,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0060,DNS Accountants,independent,SRC001,ltd,200-249k,TAX_PLAN_ADVANCED,Advanced Tax Planning,n/a,n/a,200,modelA,Comprehensive tax strategy,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0061,Crunch,independent,SRC002,ltd,150-199k,BOOK_FULL,Bookkeeping Full,full,standard,195,modelA,Full service package,A,https://www.crunch.co.uk/pricing/,2025-01-05,London
OBS0062,Crunch,independent,SRC002,ltd,150-199k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,120,modelA,Normalized from £1440/year,A,https://www.crunch.co.uk/pricing/,2025-01-05,London
OBS0063,1st Formations Accountants,independent,SRC003,sole_trader,100-149k,COMP_SATR,Self Assessment Tax Return,n/a,standard,50,modelA,Normalized from £600/year,A,https://www.1stformations.co.uk/accountancy-services/pricing/,2025-01-05,London
OBS0064,1st Formations Accountants,independent,SRC003,partnership,100-149k,COMP_ACCOUNTS,Partnership Accounts,n/a,standard,95,modelA,Normalized from £1140/year,A,https://www.1stformations.co.uk/accountancy-services/pricing/,2025-01-05,London
OBS0065,InniAccounts,independent,SRC004,ltd,150-199k,BOOK_FULL,Bookkeeping Full,full,standard,175,modelA,Contractor-focused full service,A,https://www.inniaccounts.co.uk/pricing/,2025-01-05,London
OBS0066,InniAccounts,independent,SRC004,ltd,150-199k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,115,modelA,Normalized from £1380/year,A,https://www.inniaccounts.co.uk/pricing/,2025-01-05,London
OBS0067,TaxAssist Accountants,TaxAssist Network,SRC006,sole_trader,100-149k,COMP_SATR,Self Assessment Tax Return,n/a,standard,50,modelA,Normalized from £600/year,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0068,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,150-199k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,125,modelA,Normalized from £1500/year,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0069,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,150-199k,BOOK_FULL,Bookkeeping Full,full,standard,180,modelA,Full bookkeeping service,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0070,GoForma,GoForma Network,SRC007,ltd,150-199k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,120,modelA,Normalized from £1440/year,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0071,GoForma,GoForma Network,SRC007,ltd,150-199k,BOOK_FULL,Bookkeeping Full,full,standard,190,modelA,Full bookkeeping package,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0072,Penneys Accountancy,independent,SRC008,ltd,150-199k,BOOK_FULL,Bookkeeping Full,full,standard,170,modelA,Full bookkeeping service,A,https://penneysaccountancy.co.uk/pricing/,2025-01-05,Birmingham
OBS0073,Penneys Accountancy,independent,SRC008,ltd,150-199k,COMP_ACCOUNTS,Annual Accounts,n/a,standard,135,modelA,Normalized from £1620/year,A,https://penneysaccountancy.co.uk/pricing/,2025-01-05,Birmingham
OBS0074,DNS Accountants,independent,SRC001,ltd,250-299k,BOOK_FULL,Bookkeeping Full,full,complex,275,modelA,Full bookkeeping with complex transactions,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0075,DNS Accountants,independent,SRC001,ltd,250-299k,COMP_ACCOUNTS,Annual Accounts,n/a,complex,170,modelA,Normalized from £2040/year,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0076,Crunch,independent,SRC002,ltd,250-299k,BOOK_FULL,Bookkeeping Full,full,complex,265,modelA,Full service for larger businesses,A,https://www.crunch.co.uk/pricing/,2025-01-05,London
OBS0077,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,200-249k,COMP_ACCOUNTS,Annual Accounts,n/a,complex,145,modelA,Normalized from £1740/year,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0078,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,200-249k,BOOK_FULL,Bookkeeping Full,full,complex,210,modelA,Full bookkeeping service,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0079,DNS Accountants,independent,SRC001,ltd,300-399k,BOOK_FULL,Bookkeeping Full,full,complex,310,modelA,Full bookkeeping with complex transactions,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0080,DNS Accountants,independent,SRC001,ltd,300-399k,COMP_ACCOUNTS,Annual Accounts,n/a,complex,195,modelA,Normalized from £2340/year,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0081,DNS Accountants,independent,SRC001,ltd,100-149k,VAT_ANNUAL,VAT Annual Scheme,n/a,standard,35,modelA,Annual VAT return,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0082,Crunch,independent,SRC002,ltd,100-149k,VAT_QTR,VAT Return Quarterly,n/a,standard,45,modelA,Quarterly VAT return,A,https://www.crunch.co.uk/pricing/,2025-01-05,London
OBS0083,GoForma,GoForma Network,SRC007,ltd,100-149k,VAT_QTR,VAT Return Quarterly,n/a,standard,50,modelA,Quarterly VAT return,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0084,Penneys Accountancy,independent,SRC008,ltd,100-149k,VAT_QTR,VAT Return Quarterly,n/a,standard,45,modelA,Quarterly VAT return,A,https://penneysaccountancy.co.uk/pricing/,2025-01-05,Birmingham
OBS0085,DNS Accountants,independent,SRC001,ltd,100-149k,CIS_MONTHLY,CIS Monthly Return,n/a,standard,30,modelA,Monthly CIS return,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0086,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,CIS_MONTHLY,CIS Monthly Return,n/a,standard,35,modelA,Monthly CIS return,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0087,DNS Accountants,independent,SRC001,ltd,100-149k,MGMT_ACCOUNTS,Management Accounts,n/a,standard,150,modelA,Monthly management reporting,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0088,Crunch,independent,SRC002,ltd,100-149k,MGMT_ACCOUNTS,Management Accounts,n/a,standard,140,modelA,Monthly management reporting,A,https://www.crunch.co.uk/pricing/,2025-01-05,London
OBS0089,DNS Accountants,independent,SRC001,ltd,100-149k,ADMIN_PAYE_SETUP,PAYE Registration,n/a,n/a,95,fixed,One-off PAYE setup,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0090,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,ADMIN_PAYE_SETUP,PAYE Registration,n/a,n/a,85,fixed,One-off PAYE setup,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
OBS0091,DNS Accountants,independent,SRC001,ltd,100-149k,ADMIN_AE_SETUP,Auto Enrolment Setup,n/a,n/a,120,fixed,One-off AE setup,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0092,DNS Accountants,independent,SRC001,ltd,200-249k,TAX_PLAN_RD,R&D Tax Credit,n/a,n/a,500,percentage,From £500 or % of claim,B,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0093,DNS Accountants,independent,SRC001,ltd,200-249k,FD_VIRTUAL,Virtual FD Services,n/a,n/a,300,modelA,Monthly virtual FD retainer,B,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0094,Crunch,independent,SRC002,sole_trader,100-149k,COMP_SATR,Self Assessment Tax Return,n/a,standard,50,modelA,Normalized from £600/year,A,https://www.crunch.co.uk/pricing/,2025-01-05,London
OBS0095,GoForma,GoForma Network,SRC007,sole_trader,50-99k,COMP_SATR,Self Assessment Tax Return,n/a,standard,40,modelA,Normalized from £480/year,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0096,GoForma,GoForma Network,SRC007,partnership,100-149k,COMP_ACCOUNTS,Partnership Accounts,n/a,standard,100,modelA,Normalized from £1200/year,A,https://www.goforma.com/pricing/,2025-01-05,England
OBS0097,Penneys Accountancy,independent,SRC008,partnership,100-149k,COMP_ACCOUNTS,Partnership Accounts,n/a,standard,105,modelA,Normalized from £1260/year,A,https://penneysaccountancy.co.uk/pricing/,2025-01-05,Birmingham
OBS0098,DNS Accountants,independent,SRC001,llp,150-199k,COMP_ACCOUNTS,LLP Accounts,n/a,standard,155,modelA,Normalized from £1860/year,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0099,DNS Accountants,independent,SRC001,cic,150-199k,COMP_ACCOUNTS,CIC Accounts,n/a,standard,165,modelA,Normalized from £1980/year,A,https://www.dnsaccountants.co.uk/pricing/,2025-01-05,London
OBS0100,TaxAssist Accountants,TaxAssist Network,SRC006,ltd,100-149k,ADMIN_OFFICER_CHG,Officer Change Filing,n/a,n/a,45,fixed,Companies House officer change,A,https://www.taxassist.co.uk/accountancy-services/pricing/,2025-01-05,England
