observation_id,brand,brand_network,source_id,entity_type,turnover_band,service_code,service_name,service_level,complexity_tier,price_gbp_monthly_ex_vat,pricing_model,scope_notes,data_quality,url,captured_date,region
CLB020,CloudBook,independent,SRC043,sole_trader,50-99k,COMP_SATR,Monthly Package,monthly,simple,70,modelA,Monthly submissions; includes all Quarterly plus monthly management accounts and reports; £84+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB021,CloudBook,independent,SRC043,partnership,0-49k,COMP_ACCOUNTS,Monthly Package,monthly,simple,80,modelA,Monthly submissions; includes all Quarterly plus monthly management accounts and reports; £96+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB022,CloudBook,independent,SRC043,partnership,50-99k,COMP_ACCOUNTS,Monthly Package,monthly,simple,80,modelA,Monthly submissions; includes all Quarterly plus monthly management accounts and reports; £96+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB023,CloudBook,independent,SRC043,ltd,0-49k,COMP_ACCOUNTS,Monthly Package,monthly,simple,90,modelA,Monthly submissions; includes all Quarterly plus monthly management accounts and reports; £108+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB024,CloudBook,independent,SRC043,ltd,50-99k,COMP_ACCOUNTS,Monthly Package,monthly,simple,90,modelA,Monthly submissions; includes all Quarterly plus monthly management accounts and reports; £108+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB025,CloudBook,independent,SRC043,ltd,0-49k,PAYROLL_BASE,Payroll Add-on,n/a,simple,10,modelA,Monthly payroll service add-on; £12+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB026,CloudBook,independent,SRC043,ltd,50-99k,PAYROLL_BASE,Payroll Add-on,n/a,simple,10,modelA,Monthly payroll service add-on; £12+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB027,CloudBook,independent,SRC043,ltd,0-49k,PENSION_ADMIN,Pension Add-on,n/a,simple,10,modelA,Monthly pension administration add-on; £12+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB028,CloudBook,independent,SRC043,ltd,50-99k,PENSION_ADMIN,Pension Add-on,n/a,simple,10,modelA,Monthly pension administration add-on; £12+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB029,CloudBook,independent,SRC043,sole_trader,0-49k,CIS_RETURN,CIS Add-on,n/a,simple,10,modelA,Monthly CIS return add-on; £12+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB030,CloudBook,independent,SRC043,sole_trader,50-99k,CIS_RETURN,CIS Add-on,n/a,simple,10,modelA,Monthly CIS return add-on; £12+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB031,CloudBook,independent,SRC043,ltd,0-49k,BOOK_STANDARD,Extra Bookkeeping Add-on,n/a,simple,30,modelA,Extra bookkeeping hours add-on; £36+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
CLB032,CloudBook,independent,SRC043,ltd,50-99k,BOOK_STANDARD,Extra Bookkeeping Add-on,n/a,simple,30,modelA,Extra bookkeeping hours add-on; £36+VAT converted from Inc-VAT,A,https://www.cloudbook.co.uk/pricing/,2025-01-05,England
