observation_id,brand,brand_network,source_id,entity_type,turnover_band,service_code,service_name,service_level,complexity_tier,price_gbp_monthly_ex_vat,pricing_model,scope_notes,data_quality,url,captured_date,region
LKR013,Lukro Ltd,independent,SRC035,ltd,100-149k,BOOK_STANDARD,Bookkeeping Package I,76_to_100_tx,standard,125,modelA,Monthly bookkeeping 76-100 transactions per month; £25 per additional 25 transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR014,Lukro Ltd,independent,SRC035,ltd,150-199k,BOOK_STANDARD,Bookkeeping Package I,101_to_125_tx,standard,150,modelA,Monthly bookkeeping 101-125 transactions per month; £25 per additional 25 transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR015,Lukro Ltd,independent,SRC035,ltd,150-199k,BOOK_STANDARD,Bookkeeping Package I,126_to_150_tx,standard,175,modelA,Monthly bookkeeping 126-150 transactions per month; £25 per additional 25 transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR016,Lukro Ltd,independent,SRC035,ltd,200-249k,BOOK_STANDARD,Bookkeeping Package I,151_to_175_tx,standard,200,modelA,Monthly bookkeeping 151-175 transactions per month; £25 per additional 25 transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR017,Lukro Ltd,independent,SRC035,ltd,200-249k,BOOK_STANDARD,Bookkeeping Package I,176_to_200_tx,standard,225,modelA,Monthly bookkeeping 176-200 transactions per month; £25 per additional 25 transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR018,Lukro Ltd,independent,SRC035,ltd,250-299k,BOOK_STANDARD,Bookkeeping Package I,201_to_225_tx,complex,250,modelA,Monthly bookkeeping 201-225 transactions per month; £25 per additional 25 transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR019,Lukro Ltd,independent,SRC035,ltd,250-299k,BOOK_STANDARD,Bookkeeping Package I,226_to_250_tx,complex,275,modelA,Monthly bookkeeping 226-250 transactions per month; maximum for Package I,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR020,Lukro Ltd,independent,SRC035,ltd,0-49k,PAYROLL_BASE,Monthly Payroll,1_employee,simple,17,modelA,£10 per employee plus £7 monthly base charge,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR021,Lukro Ltd,independent,SRC035,ltd,50-99k,PAYROLL_BASE,Monthly Payroll,2_employees,simple,27,modelA,£10 per employee plus £7 monthly base charge,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR022,Lukro Ltd,independent,SRC035,ltd,100-149k,PAYROLL_BASE,Monthly Payroll,3_employees,simple,37,modelA,£10 per employee plus £7 monthly base charge,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR023,Lukro Ltd,independent,SRC035,ltd,0-49k,VAT_MTH,Monthly VAT Return,standard,simple,25,modelA,Monthly VAT return standard rate,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR024,Lukro Ltd,independent,SRC035,ltd,50-99k,VAT_MTH,Monthly VAT Return,standard,simple,25,modelA,Monthly VAT return standard rate,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR025,Lukro Ltd,independent,SRC035,ltd,100-149k,VAT_MTH,Monthly VAT Return,standard,simple,25,modelA,Monthly VAT return standard rate,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR026,Lukro Ltd,independent,SRC035,ltd,0-49k,VAT_MTH,Monthly VAT Return,import_export,complex,40,modelA,Monthly VAT return for businesses with import/export transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR027,Lukro Ltd,independent,SRC035,ltd,50-99k,VAT_MTH,Monthly VAT Return,import_export,complex,40,modelA,Monthly VAT return for businesses with import/export transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
LKR028,Lukro Ltd,independent,SRC035,ltd,100-149k,VAT_MTH,Monthly VAT Return,import_export,complex,40,modelA,Monthly VAT return for businesses with import/export transactions,A,https://www.lukro.co.uk/pricing/,2025-01-05,England
