observation_id,brand,brand_network,source_id,entity_type,turnover_band,service_code,service_name,service_level,complexity_tier,price_gbp_monthly_ex_vat,pricing_model,scope_notes,data_quality,url,captured_date,region
DBT016,Debitam,independent,SRC026,llp,300-399k,COMP_ACCOUNTS,LLP Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and SA800 filing to Companies House and HMRC for micro LLPs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT017,Debitam,independent,SRC026,llp,400-499k,COMP_ACCOUNTS,LLP Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and SA800 filing to Companies House and HMRC for micro LLPs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT018,Debitam,independent,SRC026,llp,500-599k,COMP_ACCOUNTS,LLP Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and SA800 filing to Companies House and HMRC for micro LLPs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT019,Debitam,independent,SRC026,cic,0-49k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT020,Debitam,independent,SRC026,cic,50-99k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT021,Debitam,independent,SRC026,cic,100-149k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT022,Debitam,independent,SRC026,cic,150-199k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT023,Debitam,independent,SRC026,cic,200-249k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT024,Debitam,independent,SRC026,cic,250-299k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT025,Debitam,independent,SRC026,cic,300-399k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT026,Debitam,independent,SRC026,cic,400-499k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT027,Debitam,independent,SRC026,cic,500-599k,COMP_ACCOUNTS,CIC Accounts & Tax Return,micro_entity,simple,33,modelA,Annual £399+VAT converted to monthly; year-end iXBRL accounts and CT600 filing to Companies House and HMRC for micro CICs,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT028,Debitam,independent,SRC026,sole_trader,0-49k,COMP_SATR,Self Assessment,n/a,simple,17,modelA,Annual £199+VAT converted to monthly; preparing and filing SA100 to HMRC; additional charges for complex returns,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT029,Debitam,independent,SRC026,sole_trader,50-99k,COMP_SATR,Self Assessment,n/a,simple,17,modelA,Annual £199+VAT converted to monthly; preparing and filing SA100 to HMRC; additional charges for complex returns,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT030,Debitam,independent,SRC026,sole_trader,100-149k,COMP_SATR,Self Assessment,n/a,simple,17,modelA,Annual £199+VAT converted to monthly; preparing and filing SA100 to HMRC; additional charges for complex returns,A,https://www.debitam.com/pricing/,2025-01-05,England
DBT031,Debitam,independent,SRC026,ltd,0-49k,COMP_DORMANT,Dormant Company Accounts,dormant,simple,7,modelA,Annual £80+VAT converted to monthly; filing dormant accounts to Companies House,A,https://www.debitam.com/pricing/,2025-01-05,England
